Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
101,0.031426167115569,0.094584222882986,0.04957745783031,0.208261176943779,0.696846902370453,499.624440227704,1,1,1,Zebra,Ralle/Dragon,0.8671601290799906,3.078990889275188,0.647269444540143,0.602262679487467,3.078990889275188,0.10816482082009299,0.133340602740645,0.7491903997495991,0.954266952089532,0.7609792694147646,0.5398092632173364,0.622502401938203,-1.9348874008729045,40.63643727451562,0.3992243758543842,0.6721089824581097,6.367475051653707,0.050266476106596666,0.8147236427173186,0.6318047141454584,0.7789515335321511,0.6995293837709793,0.7140909633063921,0.6330071231662074,2.0223400399377702,13.788989774864707,7.367475051653707,0.16859693316423757,14.05572074218828
102,0.029975082725286,0.108131222426891,0.04500363394618,0.233380272984505,0.759873449802399,515.53275142315,1,1,11,GN14547,SW45126/NK01533,0.8881726542975154,2.794896328470854,0.714869815856219,0.651742227375508,2.794896328470854,0.14128372818231597,0.18640986308455498,0.7968235826242809,1.0121437675855325,0.7508510590175088,0.5300691703834163,0.5968087035990376,-2.4316574434161624,45.41729249060158,0.5125666166068529,0.7067244044911253,6.027326915832843,0.11383180036023506,0.8553894043872942,0.7115092686282141,0.821766844662388,0.7146271945622458,0.7408921072919737,0.6339876121011842,2.1228319492633423,16.641350929135,7.027326915832843,0.2560828196365161,16.884713148078983
103,0.029164925217628,0.102730467915535,0.047844249755144,0.22700147330761,0.743803322315216,529.5010246679317,1,1,13,Tarrafal,,0.8791274010226062,2.8846274727865557,0.695959072560072,0.641072854399681,2.8846274727865557,0.128451760858298,0.16420027911663143,0.7821999045498789,0.9948646910991378,0.7572915125159213,0.5323437330941989,0.605536504123263,-2.2833329414114925,43.95299308001996,0.45207406298479114,0.7103393235825274,6.240338113973851,0.09105845878548491,0.8408077384903594,0.6884998766100863,0.8082224837590927,0.7141367625351115,0.7313201787989391,0.6369114088586266,2.0937430140649465,15.29272593125197,7.240338113973851,0.21710921031640443,15.546347285657783
104,0.026096142828465,0.091200269758701,0.038616659119725,0.205938577651978,0.763463646173477,544.5039848197345,1,1,14,GN12760,NK02529/NK01533//NK01568,0.9037087462068811,3.332050417614775,0.724846987053752,0.672263376414776,3.332050417614775,0.117687737569212,0.15482468456029802,0.8093519394319022,1.0266897739921368,0.7865821451950986,0.5751225392504193,0.6364025375037807,-2.729267755550633,45.59416364878416,0.5069727355676532,0.7184526373398179,7.371287148529934,0.10718752639342669,0.8757294631454315,0.7279491089391702,0.8350256709671964,0.7443876320631617,0.753416303260515,0.6625478307239925,2.1439828954765034,19.545416472978747,8.371287148529934,0.32818991942933573,19.77031839565602
105,0.028581250458956,0.102585885673761,0.047543354332447,0.220743842422962,0.765202224254608,529.5010246679317,1,1,4,Bjarne,SvB87293/Bastian,0.8830055663542326,3.1435152858640376,0.717658869922161,0.662616338580847,3.1435152858640376,0.12904716655611898,0.1650723561644542,0.7960507376321915,1.0112987046067021,0.763569275725087,0.5522192341274365,0.6253859037462788,-2.4429533770776595,45.26123344898222,0.4528460861124824,0.7319987442316876,6.45913747518903,0.09406904292748318,0.8498024904447358,0.7122076133627202,0.820028132215761,0.7266655563509192,0.7377662625458387,0.6447013077695826,2.1236871899443925,15.8455679775072,7.45913747518903,0.23356466781187507,16.094830392149657
106,0.027933402918279,0.099563155323267,0.042995631694794,0.218468807637691,0.785256266593933,543.0812903225807,1,2,16,GN16509,Syn/Avle//Bjarne/3/NK01513,0.8961774025906166,3.2300518635434496,0.742260634899139,0.685693111270666,3.2300518635434496,0.12819727603346098,0.1675665469840164,0.815596228429958,1.0339255576441522,0.7749525996896937,0.5646839692533652,0.6301028876883195,-2.7200271226941863,46.79833903908726,0.4934990977149588,0.7402378998168954,6.887016678452192,0.10603056452249712,0.8696357484397519,0.7420063521874138,0.8382378024704216,0.7427247557533869,0.751084451428274,0.6562790630484718,2.161413033040656,18.029634078745076,7.887016678452192,0.2923767861343499,18.26362901627082
107,0.034195549786091,0.112463511526585,0.048792842775583,0.240017637610435,0.817810118198395,562.3523339658444,1,2,23,SG-U784-16,,0.8873928546915081,3.021535366723549,0.769017275422812,0.70534660667181,3.021535366723549,0.14193863049149602,0.18609216213226482,0.8260874259692704,1.0453793667251114,0.758214125536735,0.5462065798662766,0.6155183434017609,-2.628530955444937,48.6878632754088,0.5011039320386622,0.7568373799222963,6.27178181703027,0.09572472656510303,0.8640122100785689,0.763819037206508,0.8440826970783818,0.7397325155265264,0.7490892824751016,0.6469445719325824,2.189987027602333,16.516602582830327,7.27178181703027,0.25263992662596146,16.760862283835714
108,0.030369602143764,0.098954036831856,0.043102685362101,0.215463757514954,0.80018275976181,653.2754459203037,1,2,12,SG-S1393-13,,0.8977743879932195,3.392407548546207,0.7570800743997089,0.701228722929954,3.392407548546207,0.124435786157847,0.1630460634827616,0.8244313800772383,1.0439223253864465,0.7798910305823578,0.5757111281340809,0.6412648164545645,-2.758212443261497,47.65885852277273,0.5000697613534578,0.7469494339959412,7.086408451648023,0.09389680674081004,0.8738572073648985,0.7569615756064383,0.8454049105659807,0.7517800167615809,0.7546008746356383,0.6620756876592381,2.1804666507677983,18.332478002396154,8.086408451648023,0.29983189062869864,18.5645686118988
109,0.031751874834299,0.101253546774387,0.043392460793257,0.222590938210487,0.832927525043488,649.1366982922202,1,2,25,DC13242,,0.9009666297823297,3.40592507051244,0.789535064250231,0.731673978269101,3.40592507051244,0.12736275792121798,0.16786685958504516,0.8434125597431579,1.0647548318731472,0.7832250088789486,0.5782339277623266,0.6417928352152464,-2.9656514425972578,49.68654729425906,0.5125251824893097,0.7726462296880716,7.226156530589648,0.094035932839552,0.8822713705355834,0.7885504961633072,0.8604849225199184,0.7652527208524079,0.7618641684428628,0.6686955176929684,2.2213039748232934,18.966966755001483,8.226156530589648,0.314956186854728,19.19521294291107
110,0.031747721135616,0.106041610240936,0.047650899738073,0.223410621285439,0.785021007061005,564.809715370019,1,2,3,Krabat,T1005/NK93512,0.8855469979256282,3.195330425146446,0.737370107322932,0.678979396820069,3.195330425146446,0.132684599608183,0.1720149502158168,0.8080692327393245,1.0252205327921902,0.7619884210561529,0.5569146881047906,0.6288934290436865,-2.494512146601952,46.577834859490444,0.47882907549129444,0.7363554331890442,6.402952532287723,0.09140531445575314,0.8564534951023121,0.7327984487552016,0.8299530854829925,0.732151869054962,0.7428135139843134,0.645993288737637,2.1498768395272854,16.228047476322402,7.402952532287723,0.24455384223445473,16.474421498357863
