Plot_ID,Blue,Green,Red,RedEdge,NIR,GrainYield,Block,iBlock,Entry,Name,Pedigree,NDVI,MTCI,DVI,GDVI,MTCI_CI,EXG,EXGR,RDVI,TDVI,GNDVI,NDRE,SCCI,EVI,TVI,VARI,GARI,GCI,GLI,NLI,MNLI,SAVI,GSAVI,OSAVI,GOSAVI,MSAVI2,MSR,GRVI,WDRVI,SR
151,0.020521043799818,0.060731310397387,0.031938062980771,0.142405115067959,0.385211303830147,708.4544971537003,1,1,23,GN20540,SW71139/GN07501,0.8468746903540303,2.1979964539159527,0.353273240849376,0.32447999343276,2.1979964539159527,0.069003514014185,0.08502153623849262,0.5469718150459676,0.64245620399439,0.7276272396501674,0.46019452781487274,0.5434033311616522,-0.9196711443964587,22.3481243476272,0.39908404788986496,0.3874123122079937,5.342878184408828,0.047562795816948895,0.6457738057457492,0.2567512880646712,0.5777792368942578,0.5145343732575155,0.6121001965252318,0.5354962430665363,1.492839159432708,11.77325623803282,6.342878184408828,0.09343092204100135,12.061198077731632
152,0.023521276190877,0.066767163574696,0.044408509507775,0.152324430644512,0.377498373389244,666.2278557874763,1,1,19,GN20536,SW51069/GN03509,0.7894866791323978,2.086568324421944,0.333089863881469,0.31073120981454805,2.086568324421944,0.06560454145074,0.07019979171455101,0.5128060164315971,0.6028394158404173,0.6994267706157216,0.424998586377165,0.5383226818268991,-0.7816352191247098,20.87973799556498,0.2550773818519671,0.4261653473847731,4.653952529628076,-0.005770864634501502,0.5248229577541488,0.21421148641750404,0.5419579841427595,0.49360777924866867,0.5724109366488047,0.5142295742626327,1.4327799447059841,8.157601093181613,5.653952529628076,-0.08104681294616507,8.500586432047488
153,0.021192636340857,0.060279253870249,0.034693017601967,0.142312273383141,0.371201038360596,654.7114990512335,1,1,17,GN20534,GN04526/GN08581,0.8290538277546647,2.1268383925908436,0.33650802075862896,0.31092178449034696,2.1268383925908436,0.06467285379767401,0.07638188302516921,0.5281886620139508,0.615525359466184,0.7205932462936259,0.44573092798747027,0.5376381039029131,-0.8447318985363763,21.21393069624902,0.3467926647065639,0.38706292257579594,5.158023109569432,0.024900795160967357,0.5977230028994127,0.22996229997604603,0.5571976411762694,0.5006897951845649,0.5946484456109763,0.5256671922536336,1.4491867842766766,10.393874466980037,6.158023109569432,0.033797253001836614,10.699589255088318
154,0.021135596558452,0.062257958576083,0.037375453859568,0.143577978014946,0.372630417346954,621.4861480075901,1,1,12,GN20529,Krabat/GN08536,0.8176833236578616,2.1567513687047235,0.33525496348738604,0.310372458770871,2.1567513687047235,0.066004866734146,0.07593718990683379,0.5235765395977563,0.6115326055730118,0.7136830413370215,0.4437208720160884,0.5426561349339099,-0.8297245986904145,21.11059799790376,0.31698340187503915,0.4014626152082666,4.985265592857129,0.020471891152467246,0.5758305508204016,0.22509680554545716,0.5526145062826215,0.49798318189232976,0.5881605443427406,0.5217322632826584,1.4436420052015384,9.653219150545917,5.985265592857129,-0.0015060877631252446,9.969923542522059
155,0.019751525484025,0.057022947818041,0.032921347767115,0.130561761558056,0.33940501511097,674.96440227704,1,1,2,Demonstrant,T1005/NK93512,0.8231586530019912,2.138901766640099,0.306483667343855,0.282382067292929,2.138901766640099,0.061373022384942,0.072306083329022,0.5022794867181797,0.5710469952512007,0.7123162180754025,0.444378760203281,0.5398458226523752,-0.7614429068732027,19.35308404266834,0.34336299901259565,0.36124684651777317,4.952077682725279,0.026092290603727027,0.5554686786481196,0.19041562470518586,0.5270108993370329,0.47251214649239653,0.5757439208661677,0.5074907914521097,1.3760998640468711,9.998128512885124,5.952077682725279,0.015242679569649746,10.30957230280834
156,0.019866636954248,0.060135945677757,0.035108145326376,0.142007373273373,0.360013231635094,625.4573055028463,1,2,7,GN20524,GN08536/Demonstrant,0.8222918456279851,2.03935858610516,0.324905086308718,0.29987728595733704,2.03935858610516,0.06529710907489,0.07628165129572062,0.5168818076453412,0.5977631745786213,0.7137400288994086,0.43425679390484345,0.5281054363043101,-0.8125589605652687,20.49541719257832,0.33203297546793675,0.38745776561935963,4.986656193356501,0.029450849422962753,0.5737173207866941,0.21325154776314473,0.5444598263505163,0.4888510906999029,0.5852865693753838,0.5168968563332553,1.4203389827675788,9.942127192838525,5.986656193356501,0.012560603476602341,10.254407582294691
157,0.019879601895809,0.051320966333151,0.030560834333301,0.122281074523926,0.34518438577652,645.7102087286528,1,2,1,Zebra,Ralle/Dragon,0.8373321458387745,2.4302521536067414,0.314623551443219,0.293863419443369,2.4302521536067414,0.052201496437192,0.06073729470372161,0.5132683639786955,0.5854929610055799,0.7411335506061169,0.47683375603692985,0.5694678729421939,-0.796694720075088,19.70781836658714,0.33482896431859405,0.3578168488672691,5.725991547699028,0.005752002078322898,0.5917413312195342,0.2045320309800185,0.5388956928656105,0.4916815366776866,0.587263384970052,0.5280513805111745,1.398667652127702,10.997444213958026,6.725991547699028,0.06081205378194886,11.294992211661757
158,0.022225791588426,0.060829862952232,0.04390724748373,0.137846067547798,0.311780273914337,651.2698292220114,1,2,5,GN20522,Berserk/GN07525,0.7531133658490579,1.8515689919025244,0.267873026430607,0.250950410962105,1.8515689919025244,0.055526686832308006,0.05488640330731802,0.4491533775397087,0.5018252964893063,0.6734932470502538,0.38684167346807186,0.5136566299443479,-0.5988094829438142,16.749286204576503,0.20509447315672566,0.3867285646916706,4.1254475808891655,-0.028239512425221696,0.3777061184998594,0.12470405309675657,0.46957508389208835,0.43137891773163856,0.5194483389948693,0.4711709252071067,1.2725033441492424,6.725614113454846,5.1254475808891655,-0.16953017903257084,7.100884063157646
159,0.021726939827204,0.061751939356327,0.038655966520309,0.138773337006569,0.328417137265205,634.723339658444,1,2,8,GN20525,Krabat/GN08530,0.7893827353643637,1.8942147535193459,0.289761170744896,0.266665197908878,1.8942147535193459,0.063120972365141,0.07075455859303541,0.47825983059942057,0.5405583158942566,0.6834606171712219,0.4059239447341909,0.5142295702056675,-0.6792525286338125,18.30950915813448,0.29353951782325294,0.3692057588798385,4.318329119513813,0.007444977671266925,0.47232313790140584,0.16055771290930101,0.5012746378820446,0.4493503620474358,0.5497551832256096,0.4846968127442034,1.330104092537859,8.152817736139397,5.318329119513813,-0.08132085927426054,8.495897705536915
160,0.018469031900167,0.056799612939358,0.032883830368519,0.135549306869507,0.352799892425537,579.5242504743834,1,2,18,GN20535,GN07580/GN05567,0.8294777382343511,2.116101662996122,0.319916062057018,0.296000279486179,2.116101662996122,0.06224636361002999,0.0730086140334614,0.5151342073478479,0.591872884409288,0.722657805024654,0.4448672914169653,0.5363221590056436,-0.813604484786131,20.15159502625464,0.33582784857854997,0.38033255355422935,5.2113080383523585,0.033020198360900734,0.5820337190667033,0.20898390107723824,0.5418120269520974,0.48812737541139417,0.5862664556291999,0.5196638632903241,1.409904785896118,10.42337377266487,6.2113080383523585,0.03515294312593749,10.728673894489079
161,0.018926099874079,0.056396199390292,0.032929448410869,0.135163716971874,0.339693576097488,587.8636812144214,1,3,13,GN20530,Bajass-1/GN08536,0.8232559651711461,2.0005998184803118,0.30676412768661904,0.283297376707196,2.0005998184803118,0.060936850495636,0.07123182211071141,0.5025389517425811,0.5714795959030695,0.7152352679599431,0.43071858032037963,0.5231891398817109,-0.7670415880881054,19.34451770037406,0.3333366714759198,0.3672048289362744,5.023341639507052,0.027577939392932523,0.5559710389137894,0.19079033787114677,0.527313832670389,0.47422264675375597,0.5759498060936827,0.5094453974786692,1.3768032029079231,10.004449376747303,6.023341639507052,0.01554451059349719,10.315799155183104
162,0.021429168060422,0.060840217396617,0.03806266002357,0.138442687690258,0.338899776339531,678.2737001897533,1,3,21,GN20538,SW71139/Berserk,0.7980559527851366,1.9969818031420654,0.300837116315961,0.278059558942914,1.9969818031420654,0.062188606709242006,0.06974110007286101,0.4899845420976739,0.5584626259937514,0.6956010489319459,0.41994396843932014,0.5262086786944663,-0.716145887869792,18.961329273879542,0.29400370217559557,0.37707481714058977,4.570324874584939,0.007442581393040039,0.502174656533408,0.1764172531283275,0.5145667086327764,0.4635665206816226,0.5602572842032678,0.49676557339939975,1.3583021315461314,8.56860289494136,5.570324874584939,-0.057992069859590725,8.9037333735916
163,0.024249259382486,0.067733600735664,0.047863943502307,0.149914875626564,0.32242114841938,635.6499430740039,1,3,16,GN20533,GN06600/GN07501,0.7414751792792678,1.6903938964787968,0.27455720491707303,0.25468754768371604,1.6903938964787968,0.06335399858653502,0.06407807841896923,0.45119547065357535,0.5101060597819648,0.652785973348502,0.3652193862224584,0.4925578042645483,-0.5986166768908139,17.268218584358664,0.21751538372933046,0.3977274852856639,3.7601359578926754,-0.021098340966787168,0.36946184378990893,0.1290805211617565,0.4732194210821536,0.4291740530376401,0.5177539574460069,0.46293801530365464,1.2881041077794642,6.350906884460779,4.760135957892675,-0.1950143220533495,6.736201090573316
