0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",150.1090998,41.29823702,53.37494498,0.71114934,"{'Max Error': 150.10909983293504, 'MAE': 41.298237020723114, 'RMSE': 53.37494498240074, 'R2 Score': 0.711149339854793}",52:11.6,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",131.4827674,48.80888173,59.89606911,0.59903896,"{'Max Error': 131.48276737610007, 'MAE': 48.8088817284538, 'RMSE': 59.8960691122689, 'R2 Score': 0.5990389603972548}",53:56.6,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",131.4827674,48.80888173,59.89606911,0.59903896,"{'Max Error': 131.48276737610007, 'MAE': 48.80888172845383, 'RMSE': 59.896069112268925, 'R2 Score': 0.5990389603972543}",55:17.8,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.03295347205375, 'MAE': 34.70683700193271, 'RMSE': 41.88221333520515, 'R2 Score': 0.8081618775593885}",56:55.4,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.0329534720538, 'MAE': 34.70683700193272, 'RMSE': 41.882213335205165, 'R2 Score': 0.8081618775593884}",57:12.2,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.03295347205375, 'MAE': 34.70683700193271, 'RMSE': 41.88221333520515, 'R2 Score': 0.8081618775593885}",57:29.6,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.03295347205375, 'MAE': 34.7068370019327, 'RMSE': 41.882213335205144, 'R2 Score': 0.8081618775593886}",57:44.7,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.03295347205375, 'MAE': 34.70683700193271, 'RMSE': 41.88221333520516, 'R2 Score': 0.8081618775593884}",58:12.3,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.03295347205375, 'MAE': 34.70683700193271, 'RMSE': 41.88221333520516, 'R2 Score': 0.8081618775593884}",04:42.0,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.03295347205363, 'MAE': 34.70683700193272, 'RMSE': 41.88221333520516, 'R2 Score': 0.8081618775593884}",05:18.5,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.03295347205375, 'MAE': 34.7068370019327, 'RMSE': 41.882213335205165, 'R2 Score': 0.8081618775593884}",05:28.7,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",95.03295347,34.706837,41.88221334,0.808161878,"{'Max Error': 95.03295347205375, 'MAE': 34.70683700193272, 'RMSE': 41.882213335205165, 'R2 Score': 0.8081618775593884}",06:06.8,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=250, min_samples_split=5, n_estimators=1000,
                      n_jobs=-1, random_state=0)",145.9683739,54.35931789,66.57654246,0.620782247,"{'Max Error': 145.9683739175685, 'MAE': 54.359317894548454, 'RMSE': 66.5765424586832, 'R2 Score': 0.6207822467987123}",57:38.2,,,,,,,,,,,
0,"RandomForestRegressor(max_depth=100, min_samples_split=400, n_estimators=50,
                      n_jobs=-1, random_state=0)",188.5824536,102.4329153,111.9223582,-0.071716436,"{'Max Error': 188.58245358014932, 'MAE': 102.43291532761194, 'RMSE': 111.9223582459859, 'R2 Score': -0.07171643641312686}",14:53.3,,,,,,,,,,,
